merchant_name,txn_count
"Adams, Nolan and Wilson",1
Duncan-Strickland,1
"Mooney, Moses and Chavez",1
"Powell, Kirby and Henry",1
"Wyatt, Keller and Wright",1
"Ellis, Smith and Wilson",1
Hutchinson and Sons,1
"Reilly, Adams and Carter",1
"Ross, Hill and Campbell",1
"Meza, Rojas and Brooks",1
"Tate, Luna and Mccarthy",1
"Delgado, Diaz and Wells",1
"Conley, Ward and Miller",1
"Haney, Johnson and Ross",1
"Pierce, Green and Combs",1
Blackburn-Schmidt,1
Mcdonald-Chambers,1
"Ray, Mendez and Silva",1
"Cardenas, Byrd and Arias",1
"Fry, Lopez and Barr",1
"Mays, Jackson and David",1
Christensen-Lozano,1
Christensen-Greer,1
"Watson, Lang and Barnes",1
"Kirk, Sanders and Torres",1
"Haley, Rhodes and Little",1
"Knight, Gay and Hall",1
"Bennett, Curry and Smith",1
"Mathis, Rojas and Watson",1
"Stark, Burgess and Jones",1
"Barron, Baker and Riddle",1
"Soto, Hansen and Fischer",1
"Moran, Estes and Cross",1
"Young, Smith and Small",1
"Thomas, Marks and Rocha",1
"Kramer, Boyer and Meza",1
"Wells, Johnson and White",1
"Perkins, Chavez and Shaw",1
"Gaines, Cohen and Smith",1
"Green, Daniel and Brewer",1
"Young, Benson and Davis",1
"Atkinson, Reyes and Lee",1
"Lee, Snyder and Shannon",1
"Davis, Green and Walker",1
"Carter, Moore and Brooks",1
Mclaughlin-Peterson,1
"Jordan, Avila and Haynes",1
"Gomez, Johnson and Clark",1
"Russell, King and Norman",1
Macdonald-Caldwell,1
"Ewing, Keller and Brown",1
"Le, Martin and Roberts",1
"Lopez, Mcguire and Allen",1
Russell-Hernandez,1
"Larson, Gomez and Hayes",1
"Reyes, Phillips and Ward",1
"Brown, Gates and Brandt",1
"Holmes, Nelson and Allen",1
Hernandez-Hartman,1
"Crane, Clark and Flynn",1
"Hill, Holmes and Harvey",1
Morrison-Guerrero,1
"Garcia, Young and Rose",1
"Palmer, Smith and Choi",1
"Sanchez, Moore and Hart",1
"Jacobs, Hicks and Rivera",1
"Lee, Tran and Garrett",1
"White, Rivera and Harris",1
"Banks, Rivera and Jacobs",1
"Martin, Solis and Booth",1
"Lane, Davis and Lopez",1
"Brown, Perez and Dawson",1
"Miller, Ramos and Dean",1
"Rosario, Buck and Smith",1
"Welch, Jones and Dean",1
"Waters, Daniel and Lopez",1
"Hines, Jordan and Benton",1
"Brown, Shaw and Carter",1
"Oneill, Cain and Joseph",1
"Perez, Tate and Simmons",1
"Long, Lewis and Moore",1
"Harmon, Blevins and West",1
"Evans, Lewis and Fuller",1
"Cox, White and Nunez",1
"Day, Palmer and Jenkins",1
"Lawson, King and Lopez",1
"Brown, Gray and Guerrero",1
"Rose, Bautista and Baker",1
"Nolan, King and Baxter",1
"Martinez, Brown and Hill",1
"Cruz, Riley and Hale",1
"Juarez, Shaw and Scott",1
"Bennett, Gardner and Cox",1
"Ramsey, Clark and Deleon",1
"Smith, Huynh and Mccoy",1
"Cortez, Evans and Miller",1
"Cantu, Parker and Chang",1
"Meyer, Wise and Walters",1
"Martinez, Miller and Cox",1
"Branch, Greer and Davis",1
"Owens, Davila and Fox",1
"Brown, Keith and Jenkins",1
"Mayer, Olson and Stewart",1
"Woods, Taylor and Lopez",1
"Grant, Hansen and Wolfe",1
"Lane, Walton and Meyer",1
"King, Wells and Briggs",1
"Reynolds, Peters and Kim",1
"Jones, Price and Johnson",1
"Smith, Newton and Moore",1
"Flores, Pham and Wilson",1
"Clayton, Wood and Nguyen",1
"Long, Smith and Garcia",1
Williamson-Richard,1
"Ryan, Bradley and Miller",1
"Davis, Peters and Logan",1
"Hood, Cohen and Brown",1
"Long, Esparza and Austin",1
"Wilson, Willis and Myers",1
"Patrick, Hunt and Bush",1
Anthony-Mccullough,1
"Lane, Smith and Salazar",1
"Davis, White and Newman",1
"Gray, Owens and Anderson",1
"Ball, Brown and Mckee",1
"Riley, Montes and Adams",1
"Norton, Cortez and Marks",1
"Mccoy, Lewis and Dudley",1
"Rogers, White and Hudson",1
"Hines, Lowe and Molina",1
"Harmon, Kim and Lee",1
"Mack, Medina and Cruz",1
Carpenter-Ramirez,1
"Jones, Thomas and Zuniga",1
"Garcia, Mack and Ramsey",1
"Tran, Townsend and Bowen",1
"Walter, Ross and Harvey",1
"Hammond, Kemp and Parker",1
"Johnson, Nixon and Smith",1
"Acosta, Chapman and Lee",1
Stewart-Davenport,1
"Webb, Lewis and Taylor",1
"Edwards, Berry and Hall",1
"Dickson, Mann and Evans",1
"Shaw, Jones and Curry",1
"Larson, Beck and Farley",1
"Jones, Villa and Rivera",1
"Silva, Gibson and Garcia",1
"Bolton, Orr and Gay",1
"Martin, Munoz and Page",1
"Owens, Reyes and Cook",1
"Smith, Irwin and Lyons",1
"Davis, Farmer and Harris",1
"Kaiser, Maddox and Cook",1
"Jones, Barron and Hansen",1
"Curtis, Hart and Riley",1
Nelson-Harrington,1
Johnston-Mccarthy,1
Contreras-Buchanan,1
Rodriguez-Frazier,1
"Paul, Johnson and Lee",1
Harrison-Rodriguez,1
"Harris, Wilson and Smith",1
"Cox, Johnston and Obrien",1
"Wood, Owen and Harris",1
"Long, Irwin and Daniel",1
"Banks, Oconnor and Frank",1
"Richards, Allen and Wood",1
"Lopez, Coleman and Giles",1
"Chavez, Gray and Blake",1
"Huff, Nguyen and Smith",1
"Williams, Clay and Dean",1
"Love, Garza and Ford",1
"Sharp, Fox and Castro",1
"Campbell, Smith and Fox",1
"Cruz, Ramsey and Kennedy",1
"Foster, Sutton and James",1
"Bates, Lee and Reed",1
"Pope, Mullins and Evans",1
"Wheeler, Hines and Baker",1
"Knox, Decker and Travis",1
"Kent, Boyer and Parrish",1
"Reyes, Friedman and Webb",1
"Moore, Roach and Brewer",1
"Byrd, Myers and Johnson",1
"Myers, Brown and Carlson",1
"Grimes, James and Smith",1
"Garcia, Gray and Cooper",1
"King, White and Wilson",1
"Brandt, Kim and Medina",1
"Davis, Ellis and Chung",1
"Smith, Baker and Jackson",1
"Boyer, Lee and Hatfield",1
"Gray, Walker and Huerta",1
"Walker, Gibson and Clark",1
"Richardson, Le and Bell",1
"Reese, Boyd and Kelley",1
"Perez, Vargas and Lee",1
"Brock, Wilson and Hunt",1
"Ball, Hughes and Wagner",1
"Chase, Burch and Holland",1
"Rice, Lamb and Fisher",1
"Dixon, Walker and Ewing",1
"Carr, May and King",1
"Miller, Hudson and Adams",1
"Long, Mcgee and Peters",1
"Richards, Jones and Wong",1
"Ramos, Robinson and Cook",1
Washington-Landry,1
"Underwood, Hunt and Lane",1
Mitchell-Santiago,1
"Palmer, Kelley and Price",1
"Garza, Perez and Glenn",1
"Ayers, Bush and Summers",1
"Owens, Turner and Sharp",1
"Woods, Olsen and Hood",1
"Boyer, Green and Garcia",1
"Wright, Cantu and Smith",1
"Rangel, Wood and Warren",1
Jackson-Dickerson,1
"Buck, Johnson and Clark",1
"Aguirre, Ray and Ortiz",1
"Willis, Young and Smith",1
"Koch, Glover and Joyce",1
"Haney, Smith and Fleming",1
Franco-Mclaughlin,1
"Garcia, Hodge and Mata",1
Webster-Fernandez,1
"Ayers, Knight and Becker",1
Lawrence-Reynolds,1
"Campbell, Snow and Shaw",1
"Roach, Powers and Hall",1
"Clay, Clark and Davis",1
"Norris, Perry and Kelly",1
Dougherty-Davidson,1
Herring-Zimmerman,1
"Hines, Owen and Anderson",1
Andrews-Hernandez,1
Stephenson-Anderson,1
Trujillo-Gonzales,1
"Walls, Cox and Yoder",1
"White, Doyle and Jones",1
"May, Brown and Henry",1
"Smith, May and Alvarez",1
"Ingram, Wood and Morris",1
"Wu, Coleman and Kelly",1
"Hill, Liu and James",1
"Bailey, Rowe and Gibson",1
"Lewis, Grant and Graham",1
"Tate, Lee and Malone",1
"Brown, Clark and Ross",1
"Neal, Dudley and Luna",1
Valentine-Vaughan,1
"Brown, Weaver and Floyd",1
"Huber, Castro and Burke",1
"Hall, Wright and Parker",1
"Berg, Le and Fernandez",1
"Pope, Floyd and Patton",1
"Vaughan, Quinn and Moore",1
"Byrd, Edwards and Thomas",1
"Kelley, Smith and Todd",1
"King, Smith and Ramos",1
"Morales, Lynn and Warren",1
"Hall, Caldwell and Lloyd",1
"Lewis, Smith and Jackson",1
"Ortiz, Howard and Blair",1
"Ross, Watson and Roberts",1
"Lee, Williams and Lloyd",1
"Cannon, Lopez and Nguyen",1
"Quinn, George and Howard",1
Gallegos-Mccormick,1
"Hill, Alvarado and Wise",1
Peterson-Whitaker,1
"Jimenez, Davis and Rice",1
"Barr, Ortiz and Dillon",1
"French, Hughes and Jones",1
"Gordon, Ford and Diaz",1
"Dennis, Smith and Gentry",1
"Gray, Leach and Shannon",1
"Johns, Lopez and Ward",1
"Duran, Carter and Lucas",1
"Potter, Webb and Conner",1
"Harper, Weber and Ward",1
"Henson, Wu and Rhodes",1
"James, Harris and Bush",1
"Miller, Sims and Bowers",1
"Baker, Byrd and Bradley",1
"Randall, Hall and Webb",1
"King, Burnett and Ortega",1
"Jones, Gross and Guerra",1
"Buckley, Day and Ochoa",1
"Vargas, Berg and Carter",1
"Ho, Ruiz and White",1
"Vance, Willis and Perry",1
"Vance, Hale and James",1
"Pham, Lopez and Newton",1
"Cox, Hull and Jones",1
"Graves, Meza and Martin",1
"Berg, Pacheco and Jones",1
"Pope, King and Carroll",1
"Mahoney, Bryant and Cook",1
"Boyd, Myers and Cook",1
"Barnes, Rose and Clark",1
"Moore, Cross and Gray",1
"Thomas, Lee and Hansen",1
Franklin-Alvarado,1
"Shaw, Jensen and Newman",1
"Bennett, Day and Cortez",1
Fernandez-Chapman,1
"Small, Cruz and Watkins",1
"Dunlap, Moreno and White",1
"Jones, Gomez and Walker",1
"Boyd, Shannon and Conrad",1
"Moore, Greer and Donovan",1
"Ruiz, Shaw and Ball",1
"Copeland, Ross and Mckee",1
"Lucero, Dean and Wallace",1
"Morton, Powers and Perez",1
"Gray, Harris and Rose",1
"Lawson, Rice and Carter",1
"Johnson, Ball and Bell",1
"Larsen, Henry and Martin",1
"Butler, Hahn and Holt",1
"Clark, Cuevas and Silva",1
"Garcia, Palmer and Brown",1
"Ward, Davis and Olson",1
Fletcher-Marshall,1
Rodgers-Gillespie,1
"Cruz, Pope and Torres",1
"Sherman, Evans and Clay",1
"Winters, Ramirez and Le",1
"Johnson, Hill and Walker",1
Hernandez-Henderson,1
Rodriguez-Stevenson,1
"Stone, Davis and Bailey",1
Montgomery-Woodard,1
"Davis, Horton and Martin",1
"Alexander, Day and Stone",1
"Davis, Stokes and Miller",1
"Day, Miller and Jackson",1
"Wright, Garcia and Cruz",1
"Clark, Alvarez and Woods",1
"King, Murray and Parsons",1
"Roy, Allen and Moreno",1
"Kelley, Leon and Watson",1
"Carter, Lucas and Lopez",1
"Lee, Dennis and Miller",1
"Harris, Knox and Davis",1
"Myers, Lopez and Leon",1
"Campbell, Gray and Mason",1
"Reed, Haley and Price",1
"Hess, Montgomery and Orr",1
"West, Mata and Kelly",1
Waters-Montgomery,1
"Wilson, Garcia and James",1
"Diaz, Riley and Solomon",1
"Walsh, Sullivan and Diaz",1
"Perez, May and Gomez",1
Reynolds-Holloway,1
Shepherd-Rodriguez,1
"Gates, Walker and Willis",1
Thompson-Washington,1
"Smith, Garcia and May",1
"Dyer, Bennett and Taylor",1
"Morgan, Luna and Wright",1
"Glenn, King and Norman",1
"Dillon, Taylor and Moran",1
"Vasquez, Wong and Black",1
Hernandez-Gonzalez,1
"Allen, Walker and Bolton",1
"Young, Miller and Phelps",1
"Walker, Cortez and King",1
"George, West and Ortega",1
"Hubbard, Kirby and Burns",1
"Nelson, Smith and Young",1
"Smith, Mayer and Combs",1
"Reed, Moody and Smith",1
"Ellis, Kelley and Brown",1
"Sims, Diaz and Byrd",1
"Jones, Brown and Cook",1
"Smith, Anderson and Pope",1
"Smith, Martin and Mora",1
"Copeland, Reed and Wyatt",1
"Tran, Davis and Rodgers",1
"Baker, Flores and Young",1
"Summers, Byrd and Rogers",1
"Wyatt, Byrd and Kirk",1
"Jones, Sweeney and Allen",1
"Sims, Malone and Sosa",1
"Smith, Molina and Burton",1
"Cole, Ellis and Norton",1
"Evans, Lee and Duarte",1
"Clark, Young and Graham",1
"Campbell, Kim and Smith",1
"Reeves, Holt and Dixon",1
"Cannon, Jones and Mason",1
"Ruiz, Ramirez and Moore",1
"Edwards, King and Smith",1
"Curtis, Henry and Baker",1
"Andrews, Lyons and Johns",1
"Ball, Johnson and Smith",1
"Roberts, Brooks and Hill",1
"Green, Brown and Todd",1
"Miller, Moreno and Hicks",1
"Madden, Dunn and Garcia",1
"Black, Hurst and Romero",1
"Proctor, Ayala and Duffy",1
Hernandez-Woodard,1
"Lopez, Hanson and Smith",1
"Lutz, Perry and Sosa",1
"Farrell, Hall and Cooper",1
Armstrong-Jennings,1
"Martin, Clark and Love",1
"Wright, Hicks and King",1
"Hill, Young and Murphy",1
"Knapp, Rose and Powers",1
"Buck, Baker and Wiley",1
Williamson-Frederick,1
"Ward, Parks and Wilson",1
"Wood, Torres and Sampson",1
"Fritz, Martin and Cooper",1
"Smith, Galloway and Rose",1
"Clark, Smith and Curry",1
"Munoz, Sanchez and Smith",1
"Combs, Allen and Collins",1
"Reid, Cabrera and Guzman",1
"Burton, Cooper and Rojas",1
"Sparks, Dean and Aguilar",1
"Miller, Garcia and Rich",1
"Hunt, Fritz and Cook",1
"Wright, Kelley and Hart",1
"Jenkins, Nelson and Ryan",1
"Mendez, Wilcox and Wu",1
"Cruz, Ruiz and Jackson",1
Jefferson and Sons,1
"Moore, Hawkins and Reed",1
"Johnson, Cohen and White",1
"Davis, Jackson and Smith",1
"Walker, Pitts and Fox",1
"Lopez, Johnson and Reed",1
"Watkins, Price and Bryan",1
"Cook, Brady and Miller",1
Hurley-Washington,1
"Jensen, Jones and Cohen",1
Melendez-Washington,1
"White, Blair and Lee",1
"Farley, Wilson and Young",1
Zimmerman-Johnson,1
"Rich, Flowers and Lopez",1
"Davis, Rich and Caldwell",1
"Holt, Fleming and Marks",1
"Brown, Hampton and Tran",1
Mccarthy and Sons,1
"Lee, Watson and Lewis",1
"Smith, Tapia and Moore",1
"Sims, Sanchez and Howard",1
"Scott, Lopez and Oliver",1
"Rose, Hall and Morgan",1
"King, Taylor and Smith",1
"Tran, Escobar and Hess",1
"Wright, Brown and Smith",1
"Alvarez, Dixon and Wells",1
"Bell, Jones and Johnston",1
"Evans, Bishop and Meyer",1
"Silva, Case and Pope",1
"Miles, Smith and Harvey",1
"Hunt, Evans and Haney",1
"Shah, Willis and Simmons",1
"Wood, Bell and Vargas",1
"Dunn, Jones and Garcia",1
"Kelley, Frank and Cross",1
"Kelly, Nguyen and Soto",1
"Rivera, Ford and Green",1
Gutierrez-Rasmussen,1
"Jacobson, Paul and Patel",1
Gonzalez-Humphrey,1
"Hill, Boyer and Watson",1
"Walsh, Chambers and Vang",1
"White, West and Morton",1
Strickland-Graham,1
"Newton, Paul and Craig",1
"Allen, Crane and White",1
"Meadows, Yang and Green",1
"Valdez, Powell and Reid",1
"Charles, Hunt and White",1
"Butler, Diaz and Harper",1
"Woods, Melton and Curtis",1
"Nash, Henry and Lopez",1
Griffith-Crawford,1
"Harrison, Kent and Park",1
"Phillips, Glenn and King",1
"Hayes, Farmer and Long",1
"Kim, Singleton and Perez",1
"Johnson, Wright and Holt",1
"Nielsen, Hart and Ortiz",1
"Collins, Fox and Carter",1
"Perry, Dunn and Davis",1
"Patel, Bryan and Johnson",1
"Whitney, Smith and Rocha",1
Hernandez-Franklin,1
"Perkins, Smith and Mason",1
"Meyer, Gonzalez and Hays",1
Washington-Merritt,1
"Cook, Murphy and Krueger",1
"Peterson, King and Lowe",1
"Guzman, Hill and Jones",1
"Horn, Clay and Vega",1
"Gomez, Ho and Pittman",1
"Zuniga, Madden and Mccoy",1
"Cannon, Pena and Conner",1
"King, Wright and Austin",1
"Duncan, Church and Nash",1
"Smith, Tapia and Miller",1
"Holt, Jackson and Frey",1
"Grant, Moore and Jones",1
"Cain, Novak and White",1
"Mathews, Lawson and Reed",1
"Frye, Knight and Murphy",1
"George, Larsen and Brown",1
Gutierrez-Simpson,1
"Wong, Wright and Garza",1
"Martin, Drake and Howe",1
"Cox, Coleman and Sparks",1
"Frye, Singh and Gonzalez",1
"Fritz, Barton and Warren",1
"Herman, Carr and Austin",1
"Ramos, Hardy and Oliver",1
"Carter, Hall and Smith",1
"Swanson, Brooks and Ross",1
"Smith, Odom and Phillips",1
"Moore, Glass and Johnson",1
"Smith, Perez and Ellis",1
"Manning, Lee and Hall",1
Christensen-Leblanc,1
"Brown, Tucker and Miller",1
"Haney, Yang and Juarez",1
"Grimes, Castro and Kelly",1
"Silva, Hughes and Turner",1
"Schmidt, Davis and Lloyd",1
"Cruz, Smith and Kim",1
"Baker, Jones and Montes",1
Richardson-Friedman,1
"Ruiz, Cruz and Moody",1
"Woods, Brewer and Lopez",1
"Jones, Roth and Brown",1
"Conway, Bailey and Myers",1
"Pierce, Bass and Johnson",1
Campbell-Hernandez,1
"Bailey, Wagner and Baker",1
"Miller, Turner and Davis",1
"Newton, Carter and Klein",1
"Gray, Cooper and Hart",1
"Herman, Gross and Gomez",1
"Luna, Adams and Martin",1
Bradley-Christensen,1
"Miranda, Lane and York",1
"Freeman, Moody and Perez",1
"Gomez, Chavez and Vargas",1
"Hunter, Huff and Moreno",1
Whitehead-Cunningham,1
"Lopez, Smith and Manning",1
"Smith, Miller and Bowman",1
"Ford, Brown and Morton",1
"Howard, Smith and Woods",1
"Brown, Sloan and Tate",1
Thompson-Morrison,1
Harrington-Chapman,1
"Morris, Ortiz and Rice",1
"Huynh, Smith and Murphy",1
"Novak, Ellis and Robbins",1
"Hart, Faulkner and Cox",1
"Knight, Davis and Archer",1
"Simon, Nichols and Cole",1
"Case, Daniel and Wilson",1
"Smith, Murphy and Mccoy",1
"Weaver, Lopez and Green",1
"Carter, Kline and Barry",1
"Howe, Skinner and Thomas",1
"Dixon, Mcmahon and Sims",1
"Jones, Salas and Garcia",1
"Tanner, Newton and Henry",1
"Payne, Sharp and Holmes",1
"Martin, Kim and Black",1
Castaneda and Sons,1
"Stanley, Pope and Dennis",1
"Rivera, Brown and Sosa",1
"White, Adams and Edwards",1
Rodgers-Hernandez,1
"Scott, Deleon and Torres",1
Jennings-Bradshaw,1
"Cook, Hahn and Gray",1
"Copeland, Hunt and Lewis",1
"Ware, Gibbs and Preston",1
"Moreno, Smith and Lewis",1
"Lewis, Hicks and Jones",1
"Lopez, Herrera and Noble",1
"Jackson, Lewis and Gomez",1
"Wright, Coffey and Dixon",1
"Graham, Curtis and Mason",1
"Moreno, Mccoy and Wall",1
"Dudley, Lucas and Guzman",1
"Smith, Cox and Henry",1
"Martin, Joseph and Hunt",1
Bradford-Gonzales,1
"Wilson, Olsen and Jones",1
Hernandez-Reynolds,1
"Harris, Cox and Donovan",1
"Wong, Nelson and Dean",1
"Brown, Miles and Murphy",1
"Vazquez, Monroe and Day",1
"Bishop, Stein and Martin",1
"Hayes, King and Montoya",1
"Blake, West and Gardner",1
"Jackson, Williams and Wu",1
Anderson-Rodriguez,1
"Johnson, Rose and Ross",1
"Ramos, Silva and Wells",1
"Goodman, Pace and Garcia",1
"Hansen, Evans and Jones",1
"Ferguson, Ho and Wall",1
"Petty, Shaw and Day",1
"Knight, Sosa and Smith",1
"Robles, Solis and Park",1
"Lewis, Kelly and Johnson",1
"Powers, Baker and Perez",1
Mcdonald-Richardson,1
"Rosario, Weber and Jones",1
"Dean, Cole and Wheeler",1
Fitzpatrick-Harper,1
"Santana, Allen and Ellis",1
Blankenship-Stephens,1
"Rowe, Lewis and Roberson",1
"Jarvis, Santos and Kelly",1
"Reid, Cole and Torres",1
"Marsh, Wilson and Lopez",1
"Davis, Wilcox and Blake",1
Robinson-Odonnell,1
"Snyder, Conner and Young",1
"Lee, Flores and Valencia",1
"Everett, Watson and Lara",1
"Henson, Gomez and White",1
"Miller, Nielsen and Vega",1
"Bishop, Austin and Hunt",1
"Lopez, Warner and Potter",1
Mooney-Richardson,1
"Todd, Nixon and Henson",1
"Jones, Evans and Wilson",1
"Cruz, Clark and Smith",1
Peterson-Williams,1
Jordan-Mclaughlin,1
Alvarez-Henderson,1
"Watson, Deleon and Mason",1
Schneider-Cardenas,1
"Webb, Rivera and Cox",1
"Clark, Thomas and Maddox",1
"Gill, White and Turner",1
"Barker, Bush and Lopez",1
"Rios, Bailey and Roberts",1
"Garcia, Gray and Foster",1
"Cole, Camacho and Yang",1
"Gordon, James and Morris",1
"Perez, Garner and Taylor",1
"Reid, Jacobs and Keller",1
"Grimes, Ruiz and Torres",1
"Patel, Lara and Coleman",1
"Wyatt, White and Rangel",1
"Burns, Harris and Mcneil",1
"Evans, Hebert and Drake",1
"Park, Lucas and Compton",1
"Smith, Spencer and Beard",1
"Smith, Cox and Sanchez",1
"Walker, Brooks and Brown",1
Miller-Fitzpatrick,1
"West, King and Hamilton",1
"Patton, Cole and Hawkins",1
"Brown, Mora and Brown",1
"Miller, Byrd and Jones",1
Campbell-Lawrence,1
"Carter, Lowe and Foster",1
"Thomas, Smith and Holt",1
"Vincent, Hunt and Mejia",1
"Lopez, Taylor and Moyer",1
"Jordan, Rojas and Murphy",1
"Smith, Diaz and Conrad",1
"Little, Smith and Hansen",1
"Burns, Walker and David",1
Zimmerman-Callahan,1
Williamson-Mahoney,1
"Neal, Huff and Flores",1
"Smith, Reed and Johnson",1
"Stevens, Brown and Stout",1
"May, Rice and Berry",1
"Diaz, Coleman and Brown",1
"Gordon, Ray and Beasley",1
"Simmons, Dixon and Wyatt",1
"Sparks, Clark and White",1
Villanueva-Bowman,1
"Taylor, Reyes and Short",1
"Lyons, Sanders and Lewis",1
"Smith, Fowler and Foster",1
"Lopez, Jones and Smith",1
"Ramos, Smith and Wyatt",1
"Stone, Graham and Lee",1
"Scott, Foster and Rhodes",1
Gutierrez-Edwards,1
"Willis, Diaz and Johnson",1
"Rush, Stevens and Riley",1
"Davis, Rogers and Lewis",1
"Hunter, Knox and Evans",1
"Schmidt, Riley and Beck",1
"York, Jones and Fisher",1
Villarreal-Swanson,1
Velasquez-Hoffman,1
"Taylor, Ward and Moreno",1
"Moss, Wilson and Wilson",1
"Estrada, Grant and Lam",1
Dickerson-Daugherty,1
"King, Herrera and Park",1
"Jackson, Hall and Joyce",1
Johnson-Gallagher,1
"Shields, Reilly and Tran",1
"Reyes, Phillips and Mann",1
Walters-Hutchinson,1
"Baker, Atkinson and Hunt",1
"Harper, Rivera and Mayer",1
"Rojas, Ward and Myers",1
Anderson-Mcintyre,1
"Davis, Davis and Mendoza",1
"Wall, Flores and Morse",1
"Hunt, Ryan and Mueller",1
"Graves, Allen and Neal",1
"Lee, Daniel and Turner",1
"Tyler, Fleming and Brown",1
"Douglas, Wells and Woods",1
"James, Schultz and Mason",1
"Baldwin, Doyle and Gomez",1
"Bowman, George and Cantu",1
"Atkins, Zavala and Watts",1
"Pearson, Johnson and Cox",1
"Booker, Bell and Allen",1
"Daniel, Simon and Nixon",1
"Stokes, Beck and Waller",1
"Rivera, Kelly and Boyd",1
Simpson-Henderson,1
"Perez, Jensen and Reed",1
"Benson, Bailey and Smith",1
"Grant, Ward and Flores",1
"Adams, Ellis and Black",1
"Burch, Gentry and Mayer",1
"West, Cook and Graham",1
"Torres, Solis and Price",1
"Lopez, Brooks and Hudson",1
"Walker, Lopez and Austin",1
"Murphy, Mendoza and Tate",1
"Hill, Cox and Howe",1
"Reid, Massey and Mayer",1
"Price, Harris and Lee",1
"Wilson, Allen and Allen",1
"Reeves, Torres and Brown",1
"Dean, Ryan and Castro",1
"Garcia, Soto and Smith",1
"Meza, Simmons and Hall",1
"Campbell, Liu and Taylor",1
"Dixon, Owen and Perry",1
"Lee, Brewer and Dudley",1
"Clements, Cobb and Bass",1
"Reese, Combs and Smith",1
"Ross, Smith and Taylor",1
"Cooper, Lucas and Young",1
"Reid, Gonzalez and Myers",1
"Lee, Hernandez and Lee",1
"Solis, Perez and Russell",1
Saunders-Williams,1
"Robinson, Wood and Cox",1
