merchant_name,total_spend
"Hunt, Perry and Nash",2084.24
Dominguez-Burgess,2084.22
"Simmons, Levy and Tran",2084.04
"Dawson, Wallace and Butler",2083.98
Perkins-Dean,2083.98
Mcneil-Novak,2083.89
"Brown, Buck and Ryan",2083.84
Villa-Thomas,2083.79
"Taylor, Duke and Yoder",2083.43
Mann-Williams,2083.41
Bishop-Dickerson,2083.35
"Roberts, Yang and Sullivan",2083.18
Anderson-Martinez,2083.02
"Sherman, Mendoza and Bishop",2082.76
Simon-Grimes,2082.63
Jarvis-Kennedy,2082.58
Ramirez-Shah,2082.54
"Peterson, Hartman and Pitts",2082.49
"Fisher, Wright and Bowen",2082.47
Carr-Hayes,2082.45
"Rodgers, Cannon and Smith",2082.4
Kirk-Richardson,2082.4
"Hoffman, Thompson and Bonilla",2082.34
Burton-Hogan,2082.27
Thompson-Hood,2082.25
Peters-Sosa,2082.22
Gaines-Terry,2082.17
"Johnson, Leonard and Evans",2082.09
"Phillips, Dennis and Rodriguez",2082.08
"Ortiz, Fernandez and Dunn",2082.0
"Long, Mason and Dennis",2081.83
Leach-Mckinney,2081.54
"Rivera, Miller and Wallace",2081.47
"Wagner, Roman and Rodriguez",2081.22
Gross-Foster,2081.15
"Thompson, Dixon and Williams",2081.11
"Alvarez, Turner and Tran",2081.06
"Ware, Palmer and Moore",2080.86
White-Hicks,2080.85
"Miranda, Warren and Rivers",2080.7
"Stewart, Lopez and Gonzales",2080.61
Gill-Glenn,2080.43
"Elliott, Miller and Mcintosh",2080.35
"Long, Cox and Frank",2080.15
"Hodge, Washington and Smith",2080.11
"Avery, Ross and Dawson",2080.07
Walker-Bentley,2079.93
"Clements, Scott and Mcgee",2079.92
"Miller, Hamilton and Newton",2079.84
"Phelps, Garcia and Walker",2079.55
Hahn-Holland,2079.52
Graham-Espinoza,2079.46
"Smith, Scott and Brown",2079.45
"Bowen, Martinez and Todd",2079.4
"Cooke, Bell and Williams",2079.3
"Baker, Singh and English",2079.25
Farrell-Chavez,2079.07
"Davis, Johnson and Ellison",2079.0
Glover-Morgan,2078.98
Mccall-Willis,2078.93
"Stevens, Bautista and Bell",2078.91
"Kim, Ramos and Fletcher",2078.89
"Lopez, Lawson and Sanchez",2078.87
Lucas-Ellis,2078.82
Mckee-Burns,2078.74
Hansen-Tucker,2078.69
Davis-Scott,2078.42
Walker-Leon,2078.38
"Winters, Martin and Jimenez",2078.35
Newton-Melton,2078.35
Kent-Grant,2078.05
Jackson-Haynes,2077.92
Kaufman Inc,2077.85
"Adams, French and Neal",2077.82
"Dougherty, Shannon and Gonzales",2077.81
"Love, Burnett and Morrison",2077.72
"Smith, Thornton and Lester",2077.64
"Rose, Grant and Hines",2077.62
Riggs-Costa,2077.62
Jarvis Ltd,2077.56
"Parker, Curtis and Alvarez",2077.54
Suarez-Frazier,2077.47
Sullivan-Cameron,2077.38
"Beard, Leblanc and Perez",2077.31
"Baker, Watson and Hansen",2077.21
"Johnson, Schultz and Grant",2077.15
Ortega-Nelson,2076.97
"Frost, Bradley and Gross",2076.88
Webb-Floyd,2076.88
Khan-Wood,2076.82
"Martinez, Larson and Barnett",2076.71
"Garrett, Faulkner and Carter",2076.69
"Clark, Ponce and Waters",2076.64
"Simpson, Martinez and Williamson",2076.6
"Campbell, Johnson and Gallagher",2076.57
"Guerrero, Mckinney and Murphy",2076.53
Gibson-Short,2076.52
Donovan-Matthews,2076.51
Watkins-Nixon,2076.41
"Rice, Ray and Avila",2076.24
"Klein, Gonzales and Cooper",2076.22
James-Reed,2076.02
"Smith, Santana and Jackson",2076.01
"Johnson, Murray and Oneill",2076.0
"Rice, Villarreal and Lopez",2075.94
Francis-Young,2075.88
"Liu, Hopkins and Jones",2075.77
Yang-Jones,2075.72
"Conway, Cunningham and Vega",2075.66
"Jacobs, Jackson and Williams",2075.54
"Williams, King and Everett",2075.5
"Hudson, Cruz and Jimenez",2075.45
Bell-Allen,2075.18
"Johnson, Cox and Fox",2075.02
Parsons-Schroeder,2074.97
Brown-Marsh,2074.89
Davis-Stevenson,2074.79
Carr-Hall,2074.73
"Cox, Wood and Kelly",2074.67
Stevenson-Clark,2074.62
"Clark, Nguyen and Hernandez",2074.55
"Williams, Davis and Greer",2074.55
"Duke, Robles and Levy",2074.32
"Todd, Miller and Stone",2074.19
"Martinez, Walker and Owens",2074.12
Lambert-Kelly,2074.08
Perkins-Rowe,2073.98
"Snow, Becker and Fox",2073.94
Allen-Howell,2073.78
"Lewis, Harris and Hughes",2073.73
Parker-Contreras,2073.7
"Blackburn, Murray and Young",2073.68
"Cook, Andrews and Simpson",2073.57
"Weaver, Avila and Golden",2073.26
"Perez, Roach and Lee",2073.25
"Hoffman, Clark and Cherry",2073.17
Francis-Ferguson,2073.16
Parks-Mcgee,2073.07
"Owen, Gardner and Smith",2073.01
"Ford, Cox and Molina",2072.96
Rose-Williams,2072.93
"Johnson, Watson and Gregory",2072.87
Haney-Lee,2072.67
"Hicks, Ellis and Gonzales",2072.66
"Glass, Patterson and Padilla",2072.59
Walker-Herrera,2072.58
"King, Wells and Briggs",2072.53
Miller-Scott,2072.36
Goodwin PLC,2072.29
Hodge-Cox,2072.25
Lewis-Dixon,2072.16
"White, Davis and Cooper",2072.0
Bonilla-Winters,2071.96
Carpenter-Mckee,2071.79
Bean-Reyes,2071.56
"Martinez, Benton and Ramos",2071.49
"Gaines, Patterson and Alexander",2071.26
Warren-Wagner,2071.2
Alvarado-Jackson,2071.18
Arnold-Allen,2071.15
Perez-Harding,2071.02
Oliver-Rivera,2071.02
Chavez-Ferguson,2070.91
Murray-Baker,2070.9
Riddle-Harrison,2070.86
Bautista-Herring,2070.6
"Cruz, Fields and Williams",2070.58
"Snyder, Henderson and Mitchell",2070.51
Ford-Santana,2070.51
Knight-Garcia,2070.46
Long-Hale,2070.35
"Tucker, Lewis and Robinson",2070.34
"Ramos, Mack and Jackson",2070.29
"Cole, Frazier and Larsen",2070.1
"Murphy, Adams and Mitchell",2069.99
"Branch, Campbell and Hill",2069.86
"Welch, Aguilar and Miller",2069.83
"Mitchell, Pham and Anderson",2069.78
Smith-Griffin,2069.77
Stout-Jacobs,2069.7
"Wright, Morales and Gates",2069.6
"Ellis, Hernandez and White",2069.47
"Sloan, Mcintyre and Jackson",2069.44
Ashley-Smith,2069.43
Short-Armstrong,2069.43
Bullock-Thompson,2069.15
"Fry, Brooks and Baker",2069.06
"Hahn, Woodard and Hodge",2068.85
"Gardner, Calhoun and Roberts",2068.78
"Henderson, Jones and Hanson",2068.71
"Chavez, Smith and Bryant",2068.69
"Ochoa, Nguyen and Moore",2068.5
Strickland-Davis,2068.35
Peterson-Brown,2068.27
"Chen, Chambers and Carpenter",2068.2
"Barnes, Cooper and Bell",2068.2
"Ford, Tanner and Brown",2068.19
"Lambert, Scott and Johnston",2068.15
"Rogers, Kennedy and Davidson",2067.86
Jarvis-Holt,2067.81
Branch-Mitchell,2067.81
"Mathis, Bowen and Lewis",2067.64
Adams-Munoz,2067.62
"Park, Bates and Campos",2067.59
"Stokes, Washington and Maldonado",2067.51
Daniels-Tyler,2067.36
Morris-Harmon,2067.34
"Turner, Ramirez and Bailey",2067.06
Payne-Shaffer,2066.97
Noble PLC,2066.81
Parker-Payne,2066.79
Lozano Ltd,2066.75
"Hicks, Adams and Stuart",2066.74
"Salazar, Brown and Phillips",2066.73
Wells-Zimmerman,2066.68
"Sullivan, Stewart and Hoffman",2066.24
"Hansen, Jones and Curry",2066.21
Hernandez-Franklin,2066.14
"Hammond, Robinson and Guerra",2066.11
Vargas-Robinson,2066.1
Petersen-Holder,2066.06
"Thomas, Rojas and Wright",2065.97
Patterson-Rodriguez,2065.92
"Willis, Scott and Stuart",2065.77
"Aguilar, Wolf and Mcdonald",2065.72
"Lin, Lutz and Brown",2065.64
Cabrera-Turner,2065.42
Cisneros-West,2065.1
Newton-Park,2065.06
Cochran-Gonzalez,2065.06
Hays-Tate,2064.81
Hall-Moore,2064.77
"Gomez, Pearson and Webster",2064.74
"Kelley, Newton and Green",2064.72
"Chase, Jennings and Ellison",2064.71
Jacobs-Moody,2064.63
"Hays, Steele and Fox",2064.62
"Gray, Russell and Walker",2064.6
"Kline, Murphy and Carter",2064.35
"Clark, Phillips and Jones",2064.29
King-Tapia,2064.28
"White, Smith and Villanueva",2064.17
"Kim, Mullins and Patterson",2064.15
Williams-Ruiz,2064.06
Nash Inc,2064.05
"Garcia, Johnson and Norris",2064.0
"Love, Williams and Baxter",2063.93
"Baker, Edwards and Hernandez",2063.91
Patton-Lucero,2063.89
"Sanchez, King and Williamson",2063.86
"Mathews, Fisher and Castro",2063.8
Baker-Aguirre,2063.8
"Nguyen, Brown and Scott",2063.73
Myers-Turner,2063.63
Kelly-Carpenter,2063.58
Browning-Flynn,2063.55
"Wade, Duran and Peterson",2063.45
"Ruiz, Swanson and Perez",2063.17
Hoffman-Ward,2063.13
Kennedy-Reed,2063.1
"Braun, Flores and Mcgrath",2062.98
Carney-Wolf,2062.98
"Sanchez, Dominguez and Jones",2062.96
Carter-Gardner,2062.93
"Wolfe, Powell and Mills",2062.73
"Brown, Montoya and Mitchell",2062.72
"White, Simmons and Knight",2062.69
Carter-Lynch,2062.66
"Sanchez, Henderson and Lang",2062.58
"Morris, Anderson and Jackson",2062.17
"Hernandez, Turner and Wright",2062.11
"Anderson, Palmer and Mercado",2062.02
"Jordan, Richardson and Koch",2061.99
"Harrell, Lyons and Lewis",2061.94
"Mccoy, Johnson and Morris",2061.88
Daniels-Silva,2061.75
"Price, Harris and Nash",2061.74
Young-Paul,2061.66
"Barnes, Jackson and Owens",2061.59
Baker-Galloway,2061.53
"Buck, Johnson and Clark",2061.24
"Wilson, Giles and Rodriguez",2061.21
"Stewart, Olson and Cochran",2061.14
Flores-Foster,2061.04
Mccormick-Wright,2060.91
Allen-Grimes,2060.78
Best-Foster,2060.69
"Smith, Flynn and Hardy",2060.68
Brown-Humphrey,2060.42
"Davis, Fleming and Brown",2060.25
Mckay-Hall,2060.25
"Stephens, Clark and Cortez",2060.21
"Ramirez, Moore and Peterson",2060.19
"Stewart, Bell and Jackson",2060.18
"Robinson, Brown and Norris",2060.16
"Knight, Mason and Stephens",2060.04
"Lowe, Young and Vaughn",2060.02
"Reese, Boyd and Kelley",2059.95
"Watkins, Mcdaniel and Long",2059.78
Lewis-Chavez,2059.78
Zuniga-Nunez,2059.73
"Vargas, Galloway and Sanders",2059.68
Hall-Rivera,2059.6
"Cortez, Mccullough and Craig",2059.55
Lawrence-Yang,2059.38
Jordan-Waters,2059.31
"Jimenez, Travis and Mercado",2059.26
"Walker, Campos and Oneal",2059.21
Clark-Boyer,2059.16
Lambert-Sanchez,2058.67
"Kim, Dixon and Barker",2058.59
"Vazquez, Herrera and Chavez",2058.57
"Potts, Brewer and Rubio",2058.57
"Phillips, Rollins and Harding",2058.52
Hartman-Mckinney,2058.45
Mccarthy-Martinez,2058.4
Dixon-Richardson,2058.28
Davidson-Henderson,2058.15
"Shaw, Bender and Clark",2058.06
Wright-Thomas,2058.0
Chandler-Fox,2057.88
Wyatt and Sons,2057.7
"Peterson, Coleman and Adkins",2057.67
"Hutchinson, Lang and Zuniga",2057.64
"Wall, Hamilton and Hudson",2057.55
Bradshaw-Graves,2057.44
"Parks, Jackson and Williams",2057.43
"Hughes, Maxwell and Garcia",2057.4
Garcia-Downs,2057.36
Green-Lutz,2057.28
Estrada-Santos,2057.09
"White, Marshall and Hansen",2057.03
Higgins-Walker,2056.92
"Carroll, Moran and Hernandez",2056.84
Reid-Larson,2056.67
Mcclain-Salinas,2056.62
"Hughes, Parker and Collins",2056.45
"Bray, Rodriguez and Hodges",2056.42
"Nelson, Foster and Livingston",2056.41
Walker-Gibson,2056.31
Davis-Mitchell,2056.28
"Mitchell, Gonzalez and Beck",2056.23
Ellis-Hood,2056.2
"Garcia, Rodriguez and Martinez",2055.77
Stephenson-Nixon,2055.73
Foster-Gray,2055.62
"Ho, Bolton and Brennan",2055.5
"Sullivan, Nelson and Oliver",2055.41
Joyce-Taylor,2055.33
"Gibson, Knox and Pitts",2055.3
Buckley Group,2055.26
Walsh-Johnson,2055.23
"Haynes, Taylor and Williams",2054.91
"Snyder, Harvey and Santos",2054.91
Peters-Hogan,2054.87
"Smith, Nunez and Mcintosh",2054.83
"Davis, Adams and Haas",2054.71
"Woods, Martinez and Ross",2054.52
Kelly-Stevenson,2054.48
"Stafford, Robbins and Peck",2054.42
Galloway-Thomas,2054.23
Fleming-Sanchez,2054.2
"Butler, Evans and Mccarty",2054.13
James-Lyons,2054.07
Lamb-Boyd,2054.03
Koch-Miller,2053.98
"Wagner, Gordon and Mercado",2053.94
Kidd-Cannon,2053.92
"Simpson, Smith and Johnson",2053.82
"Holloway, Henry and Howard",2053.8
Boyle-Stewart,2053.73
Torres-Thomas,2053.61
"Clark, Anderson and Price",2053.6
"Pennington, Page and Barker",2053.53
Bailey-Villanueva,2053.33
Lambert-Rodriguez,2053.33
"Parker, Turner and Barnes",2053.25
Maxwell-Rojas,2053.15
"Phillips, Lee and Lee",2053.04
Wade-Turner,2053.01
White-Lowe,2052.79
Juarez Ltd,2052.76
Singh-Allen,2052.72
"Bennett, Krause and Obrien",2052.41
Morgan-Sellers,2052.33
Ortega-Mckinney,2052.2
Rush-Nguyen,2051.84
Hart-Adkins,2051.77
Snyder-Freeman,2051.65
"Mclaughlin, Burgess and Alvarez",2051.6
"Gutierrez, Stewart and Hudson",2051.58
Sanders-Murphy,2051.57
"Schultz, Johnson and Lara",2051.53
"Maynard, Smith and Jones",2051.5
"Payne, Mercer and Carroll",2051.49
"Morris, Watson and Carroll",2051.47
"Neal, Estrada and Nash",2051.41
Hartman-Day,2051.3
"Ortega, Johnson and Horton",2051.26
Briggs-Bennett,2051.23
Price-Higgins,2051.22
"Foster, Lambert and Wright",2051.12
Gentry-Moses,2051.08
Martinez-Barrett,2051.04
"Cross, Cunningham and Evans",2051.01
Hughes-Sandoval,2050.99
"Figueroa, Zuniga and Stafford",2050.84
"Spencer, Joseph and Ponce",2050.81
Boyd-Jordan,2050.72
"Howell, Miller and Glass",2050.64
Mcguire and Sons,2050.64
"Ballard, Tanner and Scott",2050.62
"Ryan, Rodriguez and Pittman",2050.56
Vasquez-Thomas,2050.34
"Morgan, Mcguire and Aguilar",2050.23
Hernandez-Farley,2049.79
Chambers-Dunn,2049.76
"Steele, Chandler and Perez",2049.75
"Mendez, Wood and Dodson",2049.71
"Bright, Jones and Gutierrez",2049.68
Marsh-Sheppard,2049.63
"Costa, Lucas and Haney",2049.54
Pratt-Farmer,2049.54
Moore-Butler,2049.5
"Santiago, Parsons and Riley",2049.47
"Sanchez, Riley and Dean",2049.33
Ruiz-Chapman,2049.31
"Baldwin, Sanders and Alvarado",2049.27
"Wilson, Perez and Flores",2049.07
"Warren, Williamson and Mitchell",2049.06
"Lynch, Stout and George",2049.01
"Payne, Perry and Frazier",2048.91
"Shaw, Hanson and Lee",2048.83
Cruz-Moore,2048.83
"Reyes, Smith and White",2048.73
"Brown, Perez and Mcdonald",2048.59
"Brown, Leonard and Mcmahon",2048.57
"Green, Lamb and Gordon",2048.57
Gilmore PLC,2048.53
Thompson-Green,2048.46
"Anderson, Todd and Quinn",2048.42
"Rodriguez, Bridges and Sanchez",2048.23
"Villegas, Williams and Burgess",2048.18
"Hansen, Williams and Serrano",2048.17
"Anderson, Diaz and Diaz",2048.15
Scott-Banks,2048.07
Orozco-Harris,2048.01
Rich-Roberts,2048.0
Curry-Lewis,2048.0
Holmes-Williams,2047.98
"Lane, Thomas and Nguyen",2047.84
Barrett-Bailey,2047.81
"Benton, Porter and Mitchell",2047.79
White-Mcdowell,2047.55
"Mcdonald, Smith and Austin",2047.51
Zimmerman-Brock,2047.42
Garza-Morton,2047.34
"Carey, Peterson and Davies",2047.32
"Goodwin, Hensley and Davis",2047.2
Willis-Robertson,2047.2
"Lawson, Escobar and Finley",2047.1
Hubbard-Carroll,2046.89
"Conner, Harris and Rich",2046.82
"Moore, Cervantes and Snyder",2046.61
"Roberts, Wilson and Hall",2046.57
Coleman-Baker,2046.44
"Wang, Phillips and Frost",2046.42
"Lewis, Fischer and Duke",2046.42
"Thornton, Zuniga and Sanchez",2046.33
"Barker, White and Hunter",2046.27
Castillo-Sullivan,2046.24
"Salazar, Donovan and Jones",2045.99
Evans-Osborne,2045.99
"Burgess, West and Wiggins",2045.96
"Garcia, Mcgee and Mcgrath",2045.87
"Schneider, Wood and Gonzales",2045.78
Washington-Oneal,2045.66
"Martinez, Holmes and Oneal",2045.57
"Thomas, Reyes and Becker",2045.55
Ferguson-Vasquez,2045.55
"Robinson, Williamson and Watkins",2045.37
"Humphrey, Pratt and Matthews",2045.35
"Kerr, Clarke and Smith",2045.3
"Walters, Matthews and Rodriguez",2045.27
Reed-Mcgee,2045.18
"Wilson, Miles and Anderson",2045.16
Jacobs-Wilson,2045.16
"Mathews, Jenkins and Delgado",2045.08
Mcclain-Koch,2044.99
"Brown, Camacho and Yates",2044.91
"Lopez, Coleman and Giles",2044.82
Castillo-Freeman,2044.71
Andrews-Perez,2044.64
Solis-Berger,2044.61
Beltran PLC,2044.54
Reynolds-Arnold,2044.5
Cook-Schaefer,2044.47
Ruiz-Davis,2044.42
Dawson-Foster,2044.23
Graham-Gonzalez,2044.23
"Castro, Cherry and Gill",2044.22
Lee-Olson,2044.22
"Smith, Stevenson and Paul",2044.19
West-Le,2044.06
"Campbell, Williams and Nelson",2044.03
"Hunter, Warner and Scott",2043.99
Brady-Trevino,2043.9
"Goodman, Anderson and Mckinney",2043.88
"Jenkins, Navarro and Torres",2043.88
Spencer-Mills,2043.8
"Brown, Adams and Hernandez",2043.79
"Castillo, Boyle and Wang",2043.79
Villarreal-Rivera,2043.74
Lopez-Fisher,2043.71
"Francis, Smith and Butler",2043.66
Orozco-Patel,2043.65
Robbins-Cole,2043.65
Brooks-Cooper,2043.6
Malone Inc,2043.58
"West, Porter and Clark",2043.57
Allen-Garza,2043.54
Fry LLC,2043.38
Jenkins-Hodges,2043.36
Le-Jones,2043.35
"Berg, Pacheco and Jones",2043.31
Holloway-Davenport,2043.21
Zimmerman-Brooks,2043.13
Camacho-Torres,2042.72
"Spencer, Robinson and Velez",2042.59
Palmer-Hahn,2042.58
"Williams, Smith and Hicks",2042.51
Briggs-Hood,2042.4
"Jones, Little and Pineda",2042.39
"Gibson, Fernandez and Johnson",2042.32
Best Inc,2042.19
"Jimenez, Parker and Maldonado",2041.98
Blankenship-Sanchez,2041.97
Charles-Kelley,2041.89
"Ferguson, Hudson and Pennington",2041.84
Myers-Gutierrez,2041.81
"Mccall, Turner and Cole",2041.78
"Norris, Perry and Kelly",2041.76
Cain-Glenn,2041.67
Klein-Murray,2041.57
"Madden, Dunn and Garcia",2041.52
Hayden-Warren,2041.47
"Ortiz, Smith and Richmond",2041.37
Greer-Page,2041.29
"Shaffer, Martinez and Hart",2041.25
"Parks, Pratt and Bailey",2041.08
"Smith, Rodriguez and Daugherty",2041.05
Jimenez-Le,2040.91
"Murphy, Jones and Singleton",2040.89
Ramirez-Woods,2040.87
"Briggs, Cook and Foster",2040.85
Savage-Brennan,2040.85
"Salazar, Roy and Fleming",2040.81
Kirby-Smith,2040.73
"Tanner, Newton and Henry",2040.7
Fritz-Bird,2040.51
Barker-Middleton,2040.46
"Jackson, Fisher and Obrien",2040.36
"Moore, Mosley and Davila",2040.33
"Glenn, Dean and Sanchez",2040.31
"Doyle, Brown and Sandoval",2040.26
"Wright, Williamson and Cooper",2040.17
Merritt-Webb,2040.02
"Jimenez, Jenkins and Robles",2039.93
"Henderson, Thomas and Cox",2039.79
"Williams, Morris and Wright",2039.75
Schultz-Ortega,2039.6
Edwards-Scott,2039.59
"Dunn, Gaines and Reed",2039.42
"Fry, Lopez and Barr",2039.26
"Smith, Wilson and Oliver",2039.18
"Knight, Haynes and Chapman",2039.15
Hale-Esparza,2039.13
"Murphy, Sheppard and Johnston",2039.0
Warren-Aguilar,2038.82
"Rice, Copeland and Hayes",2038.59
Gibson-Butler,2038.37
Watts-Pearson,2038.35
Hernandez-Collins,2038.25
Sims-Parks,2038.25
Kirby and Sons,2038.1899999999998
Todd-Rodriguez,2038.13
Cameron-Schultz,2037.96
"Velazquez, Lawson and Simmons",2037.85
"Larson, Flynn and Ballard",2037.81
"Mercado, Johnson and Watson",2037.7
"Patterson, Thompson and Perkins",2037.47
Roberson-Flores,2037.3
Taylor-Frederick,2037.22
Bryant-Vasquez,2037.13
Lambert-Bishop,2036.96
Pugh-Jackson,2036.93
"Terry, Costa and White",2036.86
Brown-Pierce,2036.77
"Holder, Richard and Sanchez",2036.74
"Ryan, Beard and Fox",2036.7
"Powell, Riley and Padilla",2036.65
"Gregory, Smith and Owens",2036.63
Sloan-Patton,2036.62
"Davis, Sanders and Hunt",2036.61
"Yang, Kaiser and Franklin",2036.56
"Moreno, Johnson and Schultz",2036.25
"Morrow, Carlson and Durham",2036.25
Miller-Clark,2036.25
"Gonzales, Jones and Bell",2036.15
Sherman-Mccarthy,2036.13
"Baker, Mcconnell and Henry",2036.12
Frederick-Lee,2036.08
"Cunningham, Burns and Spencer",2035.9
"Chavez, Middleton and Chavez",2035.58
"Owens, Davis and Robinson",2035.51
Hughes-Reyes,2035.5
Turner-Dixon,2035.49
Coffey-Mata,2035.23
"Bowman, Mayer and Simpson",2035.2
Daniel-Ford,2035.2
Berger-Foster,2035.06
"Trujillo, Mullins and Rasmussen",2035.02
Lopez-Lynch,2034.98
Schmidt-Hickman,2034.9
Scott-Watts,2034.71
"Marsh, Estrada and Herrera",2034.64
"Price, Stone and Alexander",2034.55
"Mcclain, King and Smith",2034.23
Carson-Fox,2034.21
"Williams, Duncan and White",2034.17
"Walters, Whitney and Hayden",2034.02
Morgan-Gill,2033.84
Sullivan-Martinez,2033.6999999999998
Holland-Curry,2033.68
Torres-Dawson,2033.62
Vaughan-Sanchez,2033.59
Gutierrez-Miller,2033.59
"Hamilton, Stewart and Stevens",2033.58
"Jackson, Clark and Mcmahon",2033.53
"Cunningham, Nelson and Johnson",2033.4
"Cox, Green and Ali",2033.29
"Hopkins, Williams and Hill",2033.26
Galloway-Edwards,2033.16
"Oliver, Holt and Wilson",2033.07
Lopez-Hunter,2033.07
"Young, Walton and Chandler",2033.0
"Fernandez, Mcdaniel and Lewis",2032.88
"Scott, Duncan and Wilson",2032.86
Robbins-Garcia,2032.49
"Jones, Guerrero and Diaz",2032.39
Gill-Duran,2032.35
Martinez-Kane,2032.23
Santiago-Daniels,2032.15
"Martin, Turner and Frost",2031.72
Wiley and Sons,2031.72
Haney-Smith,2031.71
"Hodge, Smith and Barrett",2031.39
Hernandez-Mcdonald,2031.36
Montoya-Marshall,2031.07
Flowers-Holmes,2030.98
"Price, Neal and Greer",2030.97
"Baker, Cooper and Vincent",2030.86
"Olsen, Ward and Horton",2030.63
"Williams, Webb and Navarro",2030.62
Blake-Edwards,2030.54
"Rosario, Pena and Cox",2030.48
Jackson-Patel,2030.48
"Bailey, Tanner and Stone",2030.42
Ross-Hart,2030.4
"Mills, Torres and Gutierrez",2030.33
Grimes-Lynn,2030.15
Castillo-Medina,2030.13
"Scott, Esparza and Hancock",2030.1
"Hamilton, Smith and Boyle",2030.09
"Miller, Edwards and Newman",2030.05
Tate-Hoover,2029.99
"Green, Martinez and Townsend",2029.84
"Abbott, Davis and Nguyen",2029.79
Leach Inc,2029.79
"Watson, George and Romero",2029.72
"Summers, Moore and Hicks",2029.7
"Rojas, Horn and Christensen",2029.62
"Ferguson, Gomez and Cooper",2029.59
"Cole, Crane and Mason",2029.58
"Acevedo, Wagner and Elliott",2029.56
Gray-Fleming,2029.51
"Bryant, Bender and Boyer",2029.43
Mooney-Richardson,2029.33
"Rodriguez, Gibson and King",2029.3
Berry-Jordan,2029.27
Horton-Shelton,2029.1
"Padilla, Gomez and Obrien",2029.06
"Cummings, Morris and Glenn",2029.06
Rubio-Durham,2029.03
"Reynolds, Nguyen and Kim",2029.01
Long-Banks,2028.89
George-Martinez,2028.85
"Wright, Barajas and Jones",2028.78
"Erickson, Chapman and Johnson",2028.77
Foster-Meyer,2028.77
Mendoza-Johnson,2028.57
Carey-Ford,2028.45
"Delgado, Allen and Ryan",2028.3
Baker-Scott,2028.18
"Torres, Huber and Carpenter",2028.06
"Bennett, Ingram and Howard",2027.99
"Martinez, Jackson and Roberts",2027.99
Copeland-Johnson,2027.83
Ward-Kelly,2027.82
Gallagher-Holloway,2027.78
Shaw Inc,2027.73
"Hernandez, Dickson and Lewis",2027.6
Prince-Tran,2027.59
"Curtis, Bell and Martin",2027.56
"Peters, Young and Townsend",2027.45
"Hudson, Wong and Miller",2027.4
"Phillips, Benitez and Webster",2027.35
